PoliticalEventKey,CountryKey,MonthKey,SumEvents,TotalEvents,NormalizedEvents1000,EventRootCode,EventRootDescr,EventCode,EventDescr,GoldsteinScale,AvgNumMentions,SumNumMentions,AvgAvgTone
1344,CAN,77,7,464445,0.01507175230651638,17,COERCE,1722,Ban political parties or politicians,-5.0,3.571428571428571,25,3.9303769076702975
1345,CAN,77,551,464445,1.186362217270075,17,COERCE,174,Expel or deport individuals,-5.0,6.762250453720504,3726,4.462535868386032
1346,CAN,77,9,464445,0.019377967251235344,20,USE UNCONVENTIONAL MASS VIOLENCE,202,Engage in mass killings,-10.0,2.888888888888889,26,5.4480151926752205
1347,CAN,77,5003,464445,10.771996684214491,19,FIGHT,193,Fight with small arms and light weapons,-10.0,8.354787127723366,41799,4.284701967460056
1348,CAN,77,107,464445,0.2303824995424647,17,COERCE,170,"Coerce, not specified below ",-7.0,6.925233644859812,741,4.5660356739680275
1349,CAN,77,3265,464445,7.029895897253712,18,ASSAULT,180,"Use unconventional violence, not specified below",-9.0,7.652067381316996,24984,3.60806249743356
1350,CAN,77,122,464445,0.2626791116278569,17,COERCE,175,Use tactics of violent repression  ,-9.0,7.729508196721313,943,3.8408255925789256
1351,CAN,77,472,464445,1.0162667269536758,18,ASSAULT,1822,Torture,-9.0,6.171610169491522,2913,4.4305039618598965
1352,CAN,77,452,464445,0.973204577506486,18,ASSAULT,186,Assassinate ,-10.0,5.834070796460179,2637,5.256157123276215
1353,CAN,77,11,464445,0.02368418219595431,20,USE UNCONVENTIONAL MASS VIOLENCE,203,Engage in ethnic cleansing,-10.0,2.9090909090909087,32,6.271262610929044
1354,CAN,77,25,464445,0.05382768680898707,18,ASSAULT,1832,Carry out car bombing,-10.0,4.959999999999999,124,3.9802215280884488
1355,CAN,77,515,464445,1.1088503482651335,18,ASSAULT,181,"Abduct, hijack, or take hostage ",-9.0,7.982524271844658,4111,4.39326115122383
1356,CAN,77,1915,464445,4.1232008095684085,19,FIGHT,192,Occupy territory,-9.5,7.214099216710184,13815,5.386313033181727
1357,CAN,77,346,464445,0.7449751854363811,17,COERCE,1721,Impose restrictions on political freedoms  ,-5.0,9.271676300578033,3208,5.4028668216107025
1358,CAN,77,148,464445,0.31865990590920346,19,FIGHT,191,"Impose blockade, restrict movement ",-9.5,7.885135135135138,1167,3.9890455074048137
1359,CAN,77,16071,464445,34.60259018828925,19,FIGHT,190,"Use conventional military force, not specified below",-10.0,7.355858378445648,118216,4.517176021115096
1360,CAN,77,317,464445,0.682535068737956,19,FIGHT,195,Employ aerial weapons,-10.0,8.233438485804419,2610,3.7519271349897627
1361,CAN,77,747,464445,1.6083712818525338,18,ASSAULT,182,"Physically assault, not specified below",-9.5,5.734939759036144,4284,4.114883318787451
1362,CAN,77,231,464445,0.4973678261150405,19,FIGHT,194,Fight with artillery and tanks,-10.0,6.2727272727272725,1449,4.3282881874256836
1363,CAN,77,91,464445,0.19593277998471292,17,COERCE,1723,Impose curfew,-5.0,6.3516483516483495,578,4.992490981074751
1364,CAN,77,34,464445,0.07320565406022242,17,COERCE,1724,Impose state of emergency or martial law,-5.0,9.999999999999998,340,4.30511639628088
1365,CAN,77,10,464445,0.02153107472359483,20,USE UNCONVENTIONAL MASS VIOLENCE,201,Engage in mass expulsion,-9.5,1.7,17,4.795738395670786
1366,CAN,77,536,464445,1.154065605184683,17,COERCE,1712,Destroy property,-9.2,6.916044776119404,3707,4.363506873929335
1367,CAN,77,218,464445,0.4693774289743672,18,ASSAULT,183,"Conduct suicide, car, or other non-military bombing, not spec below",-10.0,7.009174311926607,1528,4.052154469865533
1368,CAN,77,66,464445,0.14210509317572587,18,ASSAULT,1831,Carry out suicide bombing,-10.0,6.5151515151515165,430,3.2074979041845717
1369,MAR,77,48,22206,2.1615779519048903,18,ASSAULT,181,"Abduct, hijack, or take hostage ",-9.0,4.791666666666667,230,6.0951757510823805
1370,MAR,77,158,22206,7.115194091686933,19,FIGHT,192,Occupy territory,-9.5,15.398734177215193,2433,3.3689573785799536
1371,MAR,77,1132,22206,50.977213365756995,19,FIGHT,190,"Use conventional military force, not specified below",-10.0,10.641342756183748,12046,4.300435851092068
1372,MAR,77,16,22206,0.7205259839682969,17,COERCE,1712,Destroy property,-9.2,4.0625,65,3.7067371698976155
1373,MAR,77,23,22206,1.0357561019544268,19,FIGHT,191,"Impose blockade, restrict movement ",-9.5,4.217391304347825,97,2.8858467390571505
1374,MAR,77,145,22206,6.529766729712692,19,FIGHT,193,Fight with small arms and light weapons,-10.0,7.137931034482758,1035,4.767733500764856
1375,MAR,77,5,22206,0.2251643699900928,19,FIGHT,194,Fight with artillery and tanks,-10.0,3.2,16,3.753583603890366
1376,MAR,77,11,22206,0.4953616139782041,20,USE UNCONVENTIONAL MASS VIOLENCE,203,Engage in ethnic cleansing,-10.0,5.7272727272727275,63,3.8613844131002337
1377,MAR,77,14,22206,0.6304602359722598,19,FIGHT,195,Employ aerial weapons,-10.0,6.571428571428572,92,4.044890780658962
1378,MAR,77,6,22206,0.2701972439881113,17,COERCE,1711,Confiscate property,-9.2,5.0,30,4.076717723623438
1379,MAR,77,7,22206,0.3152301179861299,18,ASSAULT,185,Attempt to assassinate,-8.0,5.285714285714286,37,4.935798501562107
1380,MAR,77,6,22206,0.2701972439881113,20,USE UNCONVENTIONAL MASS VIOLENCE,201,Engage in mass expulsion,-9.5,2.0,12,4.327200726012704
1381,MAR,77,37,22206,1.6662163379266866,17,COERCE,174,Expel or deport individuals,-5.0,5.54054054054054,205,4.457554669291423
1382,MAR,77,9,22206,0.4052958659821669,18,ASSAULT,1821,Sexually assault,-9.0,6.1111111111111125,55,5.797954499268154
1383,MAR,77,95,22206,4.278123029811763,18,ASSAULT,182,"Physically assault, not specified below",-9.5,8.22105263157895,781,3.1673486819018715
1384,MAR,77,18,22206,0.8105917319643339,17,COERCE,170,"Coerce, not specified below ",-7.0,4.8888888888888875,88,3.021546888011915
1385,MAR,77,82,22206,3.6926956678375222,17,COERCE,175,Use tactics of violent repression  ,-9.0,9.024390243902438,740,3.9372561506365327
1386,MAR,77,1037,22206,46.69909033594524,17,COERCE,173,"Arrest, detain, or charge with legal action ",-5.0,6.492767598842812,6733,3.9745938103764673
1387,MAR,77,5,22206,0.2251643699900928,17,COERCE,1723,Impose curfew,-5.0,3.0,15,3.19708748063135
1388,MAR,77,51,22206,2.2966765738989463,18,ASSAULT,180,"Use unconventional violence, not specified below",-9.0,19.64705882352941,1002,3.7065147119420825
1389,MAR,77,6,22206,0.2701972439881113,20,USE UNCONVENTIONAL MASS VIOLENCE,202,Engage in mass killings,-10.0,10.0,60,4.7121737885404995
1390,MAR,77,22,22206,0.990723227956408,17,COERCE,1721,Impose restrictions on political freedoms  ,-5.0,4.3181818181818175,95,5.490690408326234
1391,MAR,77,137,22206,6.169503737728543,18,ASSAULT,1822,Torture,-9.0,28.912408759124087,3961,4.340261854205437
1392,MAR,77,2,22206,0.09006574799603713,17,COERCE,1722,Ban political parties or politicians,-5.0,2.5,5,1.38888888888889
1393,MAR,77,4,22206,0.18013149599207426,17,COERCE,1724,Impose state of emergency or martial law,-5.0,5.75,23,4.80913470984717
1394,MAR,77,25,22206,1.125821849950464,18,ASSAULT,186,Assassinate ,-10.0,3.4,85,4.079723510412505
1395,MAR,77,2,22206,0.09006574799603713,17,COERCE,171,"Seize or damage property, not specified below",-9.2,8.5,17,4.9942873750989705
1396,MAR,77,2,22206,0.09006574799603713,18,ASSAULT,1831,Carry out suicide bombing,-10.0,4.5,9,4.7175563272228045
1397,MAR,77,174,22206,7.835720075655228,17,COERCE,172,"Impose administrative sanctions, not specified below",-5.0,7.183908045977009,1250,4.271159507536065
1398,MAR,77,25,22206,1.125821849950464,18,ASSAULT,1823,Kill by physical assault,-10.0,23.16,579,2.622689489370519
1399,COD,77,12,10684,1.1231748408835642,17,COERCE,175,Use tactics of violent repression  ,-9.0,6.833333333333332,82,2.2346964443732302
1400,COD,77,77,10684,7.207038562336201,18,ASSAULT,180,"Use unconventional violence, not specified below",-9.0,6.636363636363638,511,4.308362760658561
1401,COD,77,13,10684,1.2167727442905278,17,COERCE,170,"Coerce, not specified below ",-7.0,38.92307692307692,506,5.897104973927558
1402,COD,77,40,10684,3.743916136278548,19,FIGHT,193,Fight with small arms and light weapons,-10.0,5.075,203,3.6275137504874975
1403,COD,77,30,10684,2.8079371022089106,17,COERCE,1712,Destroy property,-9.2,6.166666666666668,185,3.5365951043535326
1404,COD,77,4,10684,0.3743916136278548,17,COERCE,1711,Confiscate property,-9.2,3.0,12,2.9184570893611226
1405,COD,77,7,10684,0.6551853238487457,17,COERCE,1721,Impose restrictions on political freedoms  ,-5.0,2.1428571428571432,15,4.398122885517847
1406,COD,77,780,10684,73.00636465743167,19,FIGHT,190,"Use conventional military force, not specified below",-10.0,7.471794871794868,5828,4.3996786750043615
1407,COD,77,1,10684,0.0935979034069637,17,COERCE,1722,Ban political parties or politicians,-5.0,20.0,20,1.51515151515152
1408,COD,77,11,10684,1.0295769374766006,18,ASSAULT,183,"Conduct suicide, car, or other non-military bombing, not spec below",-10.0,5.636363636363638,62,4.433512574078964
1409,COD,77,13,10684,1.2167727442905278,18,ASSAULT,1822,Torture,-9.0,4.3076923076923075,56,6.865748751523419
1410,COD,77,4,10684,0.3743916136278548,17,COERCE,174,Expel or deport individuals,-5.0,4.75,19,4.907765824548865
1411,COD,77,394,10684,36.877573942343695,18,ASSAULT,1821,Sexually assault,-9.0,9.61928934010153,3790,4.994505070950726
1412,COD,77,1,10684,0.0935979034069637,19,FIGHT,194,Fight with artillery and tanks,-10.0,20.0,20,7.59733376234133
1413,COD,77,42,10684,3.931111943092475,18,ASSAULT,182,"Physically assault, not specified below",-9.5,7.6190476190476195,320,5.045515696072899
1414,COD,77,13,10684,1.2167727442905278,17,COERCE,171,"Seize or damage property, not specified below",-9.2,3.2307692307692313,42,6.400230433988055
1415,COD,77,32,10684,2.9951329090228382,18,ASSAULT,186,Assassinate ,-10.0,5.125,164,4.75066437312041
1416,COD,77,31,10684,2.9015350056158744,18,ASSAULT,1823,Kill by physical assault,-10.0,9.645161290322584,299,4.140230023682515
1417,COD,77,12,10684,1.1231748408835642,20,USE UNCONVENTIONAL MASS VIOLENCE,202,Engage in mass killings,-10.0,6.5,78,4.668849584475331
1418,COD,77,67,10684,6.271059528266567,17,COERCE,172,"Impose administrative sanctions, not specified below",-5.0,7.044776119402987,472,3.714678091099828
1419,COD,77,364,10684,34.069636840134784,17,COERCE,173,"Arrest, detain, or charge with legal action ",-5.0,9.189560439560434,3345,4.566087808475505
1420,COD,77,67,10684,6.271059528266567,19,FIGHT,192,Occupy territory,-9.5,7.298507462686566,489,4.119308187604677
1421,COD,77,5,10684,0.4679895170348185,19,FIGHT,191,"Impose blockade, restrict movement ",-9.5,8.8,44,4.2089166236606195
1422,COD,77,79,10684,7.394234369150131,18,ASSAULT,181,"Abduct, hijack, or take hostage ",-9.0,5.999999999999999,474,4.962143695486293
1423,COD,77,13,10684,1.2167727442905278,19,FIGHT,195,Employ aerial weapons,-10.0,3.0769230769230766,40,3.706370146892595
1424,YEM,77,613,110663,5.539340158860687,19,FIGHT,194,Fight with artillery and tanks,-10.0,11.168026101141932,6846,3.5943048236605506
1425,YEM,77,185,110663,1.6717421360346276,17,COERCE,170,"Coerce, not specified below ",-7.0,12.270270270270268,2270,3.2204135771356395
1426,YEM,77,9,110663,0.08132799580708999,18,ASSAULT,1823,Kill by physical assault,-10.0,4.333333333333333,39,5.017068150635321
1427,YEM,77,48,110663,0.43374931097114666,17,COERCE,171,"Seize or damage property, not specified below",-9.2,6.875000000000003,330,3.3661698985116972
1428,YEM,77,59,110663,0.5331501947353677,19,FIGHT,196,Violate ceasefire ,-9.5,10.440677966101696,616,2.9183739946474687
1429,YEM,77,6,110663,0.05421866387139333,20,USE UNCONVENTIONAL MASS VIOLENCE,202,Engage in mass killings,-10.0,5.5,33,4.0238175104953395
1430,YEM,77,12172,110663,109.99159610709994,19,FIGHT,190,"Use conventional military force, not specified below",-10.0,11.281054880052578,137313,3.5987579047457348
1431,YEM,77,120,110663,1.0843732774278665,17,COERCE,1711,Confiscate property,-9.2,11.183333333333335,1342,2.1880422247758116
1432,YEM,77,14,110663,0.12651021569991774,17,COERCE,1723,Impose curfew,-5.0,10.214285714285714,143,3.8156386906457533
1433,YEM,77,306,110663,2.76515185744106,18,ASSAULT,186,Assassinate ,-10.0,5.5915032679738585,1711,4.370546144114638
1434,YEM,77,4883,110663,44.12495594733561,17,COERCE,173,"Arrest, detain, or charge with legal action ",-5.0,9.525087036657794,46511,3.437474214857186
1435,YEM,77,86,110663,0.7771341821566378,18,ASSAULT,1832,Carry out car bombing,-10.0,9.523255813953488,819,3.018971429380292
1436,YEM,77,265,110663,2.394657654319872,18,ASSAULT,1831,Carry out suicide bombing,-10.0,11.883018867924529,3149,3.8805980616844047
1437,YEM,77,159,110663,1.4367945925919232,19,FIGHT,191,"Impose blockade, restrict movement ",-9.5,13.578616352201257,2159,3.8995453717422337
1438,YEM,77,242,110663,2.186819442812864,18,ASSAULT,183,"Conduct suicide, car, or other non-military bombing, not spec below",-10.0,15.735537190082647,3808,3.2991427448727673
1439,YEM,77,36,110663,0.32531198322836,17,COERCE,1721,Impose restrictions on political freedoms  ,-5.0,8.0,288,4.2488926961833915
1440,YEM,77,4,110663,0.03614577591426222,18,ASSAULT,184,Use as human shield ,-8.0,4.5,18,3.61731686323038
1441,YEM,77,954,110663,8.62076755555154,18,ASSAULT,180,"Use unconventional violence, not specified below",-9.0,10.680293501048226,10189,3.1697438271477036
1442,YEM,77,62,110663,0.5602595266710644,18,ASSAULT,185,Attempt to assassinate,-8.0,11.241935483870966,697,4.14168937977724
1443,YEM,77,199,110663,1.7982523517345452,18,ASSAULT,182,"Physically assault, not specified below",-9.5,8.658291457286431,1723,2.9216203098727207
1444,YEM,77,123,110663,1.1114826093635632,17,COERCE,174,Expel or deport individuals,-5.0,7.471544715447153,919,4.052454635957835
1445,YEM,77,3,110663,0.027109331935696663,20,USE UNCONVENTIONAL MASS VIOLENCE,201,Engage in mass expulsion,-9.5,2.0,6,4.567061786946481
1446,YEM,77,182,110663,1.6446328040989309,17,COERCE,1712,Destroy property,-9.2,8.873626373626372,1615,3.2236946845896632
1447,YEM,77,16,110663,0.14458310365704888,18,ASSAULT,1821,Sexually assault,-9.0,6.0,96,3.9241271419148176
1448,YEM,77,8,110663,0.07229155182852444,17,COERCE,1722,Ban political parties or politicians,-5.0,3.625,29,4.892376027855037
1449,YEM,77,1942,110663,17.548774206374308,19,FIGHT,193,Fight with small arms and light weapons,-10.0,9.837796086508755,19105,3.154212903976084
1450,YEM,77,108,110663,0.9759359496850799,18,ASSAULT,1822,Torture,-9.0,6.648148148148148,718,5.004186894743702
1451,YEM,77,316,110663,2.8555162972267154,19,FIGHT,192,Occupy territory,-9.5,9.379746835443038,2964,4.2101150712130115
1452,YEM,77,25,110663,0.2259110994641389,17,COERCE,1724,Impose state of emergency or martial law,-5.0,26.040000000000006,651,2.3930352100228243
1453,YEM,77,1113,110663,10.057562148143461,19,FIGHT,195,Employ aerial weapons,-10.0,10.966756513926322,12206,3.8343711257639934
1454,YEM,77,499,110663,4.509185545304212,18,ASSAULT,181,"Abduct, hijack, or take hostage ",-9.0,10.667334669338679,5323,4.0058776482660745
1455,YEM,77,140,110663,1.2651021569991776,17,COERCE,175,Use tactics of violent repression  ,-9.0,13.692857142857148,1917,3.040113732140655
1456,YEM,77,660,110663,5.964053025853267,17,COERCE,172,"Impose administrative sanctions, not specified below",-5.0,12.637878787878785,8341,3.8665614765905567
1457,KEN,77,254,107066,2.372368445631666,18,ASSAULT,181,"Abduct, hijack, or take hostage ",-9.0,5.921259842519688,1504,4.956739106125641
1458,KEN,77,915,107066,8.54613042422431,19,FIGHT,193,Fight with small arms and light weapons,-10.0,8.257923497267763,7556,3.67345181110542
1459,KEN,77,3,107066,0.02802009975155512,18,ASSAULT,1832,Carry out car bombing,-10.0,4.666666666666665,14,4.606622838131294
1460,KEN,77,14,107066,0.1307604655072572,18,ASSAULT,1823,Kill by physical assault,-10.0,7.7142857142857135,108,4.177783670620976
1461,KEN,77,94,107066,0.8779631255487269,17,COERCE,170,"Coerce, not specified below ",-7.0,7.276595744680849,684,4.898964697201787
1462,KEN,77,17,107066,0.15878056525881232,18,ASSAULT,1831,Carry out suicide bombing,-10.0,11.294117647058822,192,3.6142819348175483
1463,KEN,77,2984,107066,27.87065921954682,19,FIGHT,190,"Use conventional military force, not specified below",-10.0,7.474530831099195,22304,4.206807110846508
1464,KEN,77,47,107066,0.43898156277436345,19,FIGHT,191,"Impose blockade, restrict movement ",-9.5,6.595744680851065,310,4.354607289779577
1465,KEN,77,2,107066,0.018680066501036745,20,USE UNCONVENTIONAL MASS VIOLENCE,201,Engage in mass expulsion,-9.5,1.0,2,5.499613638558871
1466,KEN,77,333,107066,3.1102310724226183,18,ASSAULT,180,"Use unconventional violence, not specified below",-9.0,6.564564564564566,2186,4.135769194683854
1467,KEN,77,2,107066,0.018680066501036745,17,COERCE,1724,Impose state of emergency or martial law,-5.0,2.5,5,4.03749098774333
1468,KEN,77,67,107066,0.6257822277847309,17,COERCE,1721,Impose restrictions on political freedoms  ,-5.0,7.1940298507462686,482,5.242198426756607
1469,KEN,77,1,107066,0.009340033250518373,17,COERCE,1722,Ban political parties or politicians,-5.0,8.0,8,3.27380952380952
1470,KEN,77,43,107066,0.40162142977229,19,FIGHT,195,Employ aerial weapons,-10.0,7.674418604651161,330,3.428799803360832
1471,KEN,77,4,107066,0.03736013300207349,20,USE UNCONVENTIONAL MASS VIOLENCE,203,Engage in ethnic cleansing,-10.0,6.75,27,4.8241635843571435
1472,KEN,77,56,107066,0.5230418620290288,19,FIGHT,194,Fight with artillery and tanks,-10.0,4.196428571428572,235,4.273533971256042
1473,KEN,77,95,107066,0.8873031587992454,18,ASSAULT,186,Assassinate ,-10.0,4.336842105263158,412,4.504081478725185
1474,KEN,77,31,107066,0.2895410307660695,17,COERCE,1711,Confiscate property,-9.2,7.064516129032258,219,4.6301193097474975
1475,KEN,77,65,107066,0.6071021612836942,17,COERCE,175,Use tactics of violent repression  ,-9.0,11.169230769230769,726,3.4479025777855026
1476,KEN,77,153,107066,1.4290250873293109,17,COERCE,1712,Destroy property,-9.2,7.437908496732029,1138,4.501810437522184
1477,KEN,77,2,107066,0.018680066501036745,18,ASSAULT,185,Attempt to assassinate,-8.0,4.0,8,5.385746491287545
1478,KEN,77,730,107066,6.81822427287841,17,COERCE,172,"Impose administrative sanctions, not specified below",-5.0,7.68219178082192,5608,4.615562021021785
1479,KEN,77,182,107066,1.6998860515943437,18,ASSAULT,1821,Sexually assault,-9.0,8.516483516483516,1550,4.8239868183668815
1480,KEN,77,14,107066,0.1307604655072572,17,COERCE,1723,Impose curfew,-5.0,5.5,77,4.435248538461856
1481,KEN,77,368,107066,3.4371322361907612,17,COERCE,174,Expel or deport individuals,-5.0,5.788043478260873,2130,3.637223288633337
